"parkId","metabaseContentId","contentId","ownerId","ownerLocale","title","facilityType","features","addressLine1","addressLine2","addressLine3","state","suburb","postcode","abstract","description"
884,329388,10443,248,"SA","LeMessurier Oval","Oval","Shelter,Sports Facilities,Toilets","Lot 491 Hannaford Street","NULL","NULL","SA","Murray Bridge","5253",,"LeMessurier OvalLeMessurier Oval is a multiuse sports facility that features a well maintatined football/cricket oval, netball courts, cricket nets, scoreboard and public toilets.LeMessurier is also home to the Ramblers netball and football clubs.This is a public oval and free for all members of the community to use.To hire the oval pleaes complete an Application To Hire Council Facility form and submit at the Local Government Centre or mail to PO Box 421 MURRAY BRIDGE SA 5253.Applicants will be invoiced upon arrival.Refer to Council's Fees & Charges for the relevant costs."
885,329389,10444,248,"SA","Lienert Reserve","Park",,"Lot 26 Eucalypt Road","NULL","NULL","SA","Murray Bridge","5253",,"Lienert Reserve is a triangular shaped reserve covered with natural vegetation which includes grass and trees."
886,329390,10445,248,"SA","Local Government Centre",",Park,",",Picnic Area,","2 Seventh Street",,,"SA","Murray Bridge","5253",,
887,329391,10446,248,"SA","Long Island Reserve","Park","BBQ Facilities,Picnic Area,Play Equipment,Shelter,Toilets","Section 1184 Long Island Road","NULL","NULL","SA","Murray Bridge","5253",,"Long Island ReserveLong Island Reserve is an attractive riverfront reserve and popular summer destination for locals and holiday makers who enjoy water sports.Features of the reserve include a boat ramp, barbecues, playground, carparking and public toilets.The children's playground features swings and a modular playground with a slippery dip and flying fox.Long Island is a spiritual place to the Ngarrindjeri people and represents a lentlin (spear) thrown by Ngarrindjeri at Ponde (the fish) as it made it's way to Wellington creating the river.This is a public reserve and free for all members of the public to use.To hire the reserve please complete and Application To Hire Council Facility form and submit at the Local Government Centre or mail to PO Box 421 MURRAY BRIDGE SA 5253.Applicants will be invoiced upon approval.Refer to Council's Fees & Charges for the relevant costs.ContactBarbara GaleContract Officer08 8539 1130b.gale@murraybridge.sa.gov.au"
888,329392,10447,248,"SA","Magpie Drive Reserve","Park","Picnic Area,Play Equipment","Lot 194 Owl Drive","NULL","NULL","SA","Murray Bridge","5253",,"Magpie Drive ReserveAlso known as ""Owl Drive Reserve"" and ""Plover Park"", this is a large reserve with a night lit playground.The plastic and steel constructed modular playground incorporates a slide, bridge and climbing apparatus on a bark chip base.This is a public reserve and free for all members of the public to use.To hire the reserve please complete an Application to Hire Council Facility form and submit at the Local Government Centre or mail to PO Box 421 MURRAY BRIDGE SA 5253.Applicants will be invoiced upon approval.Refer to Council's Fees & Charges for relevant costs."
920,333220,4411,218,"SA","Thorndon Park",",Park,",",BBQ Facilities,Disabled Facilities,Picnic Area,Play Equipment,Shelter,Toilets,Walking and Hiking trails,","Hamilton Terrace",,,"SA","Paradise","5075","This cleverly designed open space showpiece is a credit to all involved in its recent re-creation and maintenance.","<div><p>The acceptance by the community and the projects success is clearly demonstrated by the constant numbers using and enjoying this venue.</p><p>A large, shaded junior/toddler play park with a liberty disabled swing provide fun for all. Multiple barbeques and picnic settings beckon invitingly across the shady grassed expanse. Walking trails take you throughout this photographic location and past unique attractions like the natural wetlands a giant chess board.</p><p>A small heritage museum is now open each weekend adjacent to the kiosk. Both the kiosk and museum are proudly operated by the Rotary Club of Morialta.</p><p>Thorndon Park is open to the general public at all hours.Â  Please note, <strong>Dogs are prohibited</strong> in the park at all times.</p><p><strong>Please note, however, that the car park is locked between the hours of sunset and sunrise each day.</strong></p></div>"
921,333221,4412,218,"SA","The Gums Recreational Ground",",Park,",",BBQ Facilities,Disabled Facilities,Dog Exercise Area,Picnic Area,Play Equipment,Shelter,Toilets,Walking and Hiking trails,","Shakespeare Avenue",,,"SA","Tranmere","5073","Many huge and impressive trees provide natural shade over this large, grassed, gently undulating reserve.","<div><p>An impressive toddler/junior adventure play park ensures lots of fun for the children as do all the large tree trunks lying around to be climbed on. The playground now includes wheelchair access and fencing for child safety and an exeloo toilet has been installed.</p><p>Large open kick/play spaces, and a basketball court keep the balls rolling around.Â  Multiple barbeque and picnic settings, some in log cabins, are on hand for your use. The Reserve extends across Shakespeare Avenue to a naturally grassed area that follows Third Creek, providing a pleasant nature walk.</p><p>TheÂ reserve is open all hours.<br/>Â <br/>A War Memorial Garden was opened on Tuesday 24 November 2009 in the presence of His Excellency Rear Admiral Kevin Scarce AC CSC RANR, Governor of South Australia.</p><p>The Garden is dedicated to the people of the Campbelltown area, and to everyone who served with our forces or lost loved ones in all of the conflicts and peace keeping operations that Australia has been involved with.</p></div>"
922,333222,4413,218,"SA","Daly Oval",",Oval,",",BBQ Facilities,Disabled Facilities,Dog Exercise Area,Picnic Area,Play Equipment,Shelter,Toilets,Walking and Hiking trails,","Fisher Street",,,"SA","Magill","5072","Across the community, suburban sporting grounds like this are being re-designed and shaped for the benefit of all.","<div><div>The football oval and cricket nets here are surrounded by natural scenery.Â  The paths are lined with solar powered lights and give good access to those of us using wheelchairs without assistance.Â  An access-for-all toddler/junior playpark with a castle theme is alongside a park more suited to teenagers.Â  Both are under shade and very popular.Â  Multiple barbeque and picnic settings are provided under shade and water fountains can be found along the paths.Â  Ample parking is provided and dos on a lead are always welcome here.</div></div>"
923,333223,4414,218,"SA","Campbelltown Skate Park",",Park,",",BBQ Facilities,Disabled Facilities,Picnic Area,Play Equipment,Shelter,Sports Facilities,Toilets,Walking and Hiking trails,","Darley Road",,,"SA","Paradise","5075","Campbelltown Skate Park is a popular park containing a large kick/play field, a skate facility and BMX track for local youth.","<div><div><p>Catering for intermediate users, the skate facility contains a spine, slopes, ramps, rails and funbox. Night lighting is provided for skaters until 10pm.<br/><br/>An informal BMX track is located amongst tall trees and is made from mounds of dirt, large hills, jumps and burms. A short stroll from the Paradise interchange, barbeque facilities, picnic settings and public toilets make a day at this park a great family outing.</p></div></div>"
924,333224,4415,218,"SA","Foxfield Oval Reserve",",Oval,",",Disabled Facilities,Picnic Area,Play Equipment,Shelter,Toilets,Walking and Hiking trails,","Maryvale Road",,,"SA","Athelstone","5076","A football oval and tennis courts are good sporting options here but the highlight is a very impressive junior/toddler adventure park that has too many options to list.","<div><p>Fifth Creek, separates the oval from Wadmore Park, which is named after former Mayor Edward Wadmore.<br/><br/>Walking trains to Black Hill Conservation Park depart from this location and provide a teriffic outine. There are no barbeques here but the whole area is dotted with relaxing picnic settings. For those with cameras there are some great views, presenting great photo opportunities. Those using wheelchairs have easy access to the oval and play park areas but venturing further may present some difficulties. Dogs are permitted on leads in the oval area only.</p></div>"
925,333225,4416,218,"SA","Charlesworth Park",",Park,",",Sports Facilities,","Reserve Road",,,"SA","Campbelltown","5074",,
926,333226,4417,218,"SA","Denis Morrissey Park",",Park,",",Play Equipment,Shelter,Toilets,Walking and Hiking trails,","St Bernard's Road",,,"SA","Hectorville","5073",,
927,333227,4418,218,"SA","Nightingale Reserve",",Park,",",Dog Exercise Area,Play Equipment,Shelter,Sports Facilities,Toilets,Walking and Hiking trails,","Woodforde Road",,,"SA","Magill","5072",,
928,333228,4419,218,"SA","Wadmore Park",",Park,",,"Maryvale Road",,,"SA","Athelstone","5076","Wadmore Park is situated in the suburb of Athelstone covers approximately 30 hectares. The park is surrounded on its western, northern and eastern boundaries by residential land users.",
929,333229,4420,218,"SA","Ballater Avenue Reserve",",Park,",,"Ballater Avenue",,,"SA","Campbelltown","5074",,
1009,335942,25964,257,"SA","Westbrook Reserve",",Garden,Park,",,"Westbrook Tce",,,"SA","Northgate","5085",,"<div/>"
1010,335943,26702,257,"SA","Lartelare",",Garden,Park,",,"Wirra Dr",,,"SA","New Port","5015","Lartelare, situated along the Port Waterfront redevelopment is a significant Aboriginal Heritage site due to its connection with Lartelare (also known as Rebecca Spender), a Kaurnawoman of full descent born in a wurley on the Glanville waterfront in 1851.","<div/>"
1011,336382,3137,267,"SA","Streaky Bay Apex Park",",Park,",",Picnic Area,Play Equipment,Shelter,Toilets,",,,"Flinders Hwy","SA","Streaky Bay","5680",,
1012,336383,3138,267,"SA","Streaky Bay Lions Park",",Park,",",BBQ Facilities,Picnic Area,Play Equipment,Toilets,",,,"Wells St","SA","Streaky Bay","5680",,
1013,336384,3139,267,"SA","Streaky Bay Oval",",Oval,",",Dog Exercise Area,Play Equipment,Sports Facilities,",,,"Wells St","SA","Streaky Bay","5680",,
1014,336385,3140,267,"SA","Streaky Bay Skate Park",",Park,",",Picnic Area,Sports Facilities,",,,"Bay Rd","SA","Streaky Bay","5680",,
1019,338873,10430,244,"SA","Woodlake Reserve, Craigburn Farm",",Park,",",Play Equipment,Shaded Equipment,","Woodlake Drive",,,"SA","Craigburn Farm","5051",,"<div>  <div>    <ul>      <li>Playground</li>      <li>Shelter</li>      <li>Lake</li>      <li>Walking paths</li>      <li>Seats</li>      <li>Playstation</li>      <li>Rockers</li>      <li>Swings</li>    </ul>    <p>      <img align="
1020,338877,10434,244,"SA","Blackwood Hill Oval, Blackwood",",Oval,Park,",",Picnic Area,Play Equipment,Sports Facilities,","Trevor Terrace and Craigburn Road",,,"SA","Blackwood","5051",,"<div>  <ul>    <li>Oval</li>    <li>Park</li>    <li>Playground junior</li>    <li>Playground youth</li>    <li>Climbing equipment</li>    <li>Rockers</li>    <li>SwingsÂ </li>  </ul>  <p>Â </p>  <table align="
1021,338902,10445,244,"SA","Whicker Reserve Playground, Bellevue Heights",",Park,",",Picnic Area,Play Equipment,","Heathfield Road",,,"SA","Bellevue Heights","5050",,"<div>  <ul>    <li>Junior playground</li>    <li>Youth playground</li>    <li>Picnic tables</li>    <li>Good views of the city</li>    <li>Swing</li>    <li>Spring animals</li>    <li>Hang glide</li>    <li>Climbing equipment</li>  </ul>  <p>    <img align="
1022,338906,10449,244,"SA","Donnybrook Reserve, Bellevue Heights",",Park,",",BBQ Facilities,Picnic Area,Play Equipment,Shelter,","Donnybrook Road",,,"SA","Bellevue Heights","5050",,"<div>  <ul>    <li>Creek line</li>    <li>Picnic tables</li>    <li>Shelter</li>    <li>BBQ</li>    <li>Playground Junior</li>    <li>Basketball back board</li>    <li>      <div>Swings</div>    </li>    <li>      <div>Playstation</div>    </li>  </ul>  <table class="
1023,338931,10456,244,"SA","Marion Reserve, Melrose Park",",Park,",",Picnic Area,Play Equipment,","Marion Street",,,"SA","Melrose Park","5039",,"<div>  <ul>    <li>Park</li>    <li>      <div>Open space</div>    </li>    <li>      <div>Picnic tables</div>    </li>    <li>      <div>Playground</div>    </li>    <li>      <div>Basketball</div>    </li>    <li>Swings</li>    <li>Climbing equipment</li>    <li>Rockers</li>  </ul>  <p>    <img align="
1024,338980,10462,244,"SA","Birksgate Drive Reserve, Urrbrae",",Park,",",Picnic Area,Play Equipment,","Birksgate Drive",,,"SA","Urrbrae","5064",,"<div>  <ul>    <li>Park</li>    <li>Picnic table</li>    <li>Seats</li>    <li>Playground</li>    <li>Swings</li>    <li>Action station</li>    <li>Large Dinosaur Rocker</li>  </ul>  <p>    <img align="
1025,338982,10478,244,"SA","Jackson Reserve, Coromandel Valley",",Park,",",Picnic Area,Play Equipment,","Rustic Avenue",,,"SA","Coromandel Valley","5051",,"<div>  <ul>    <li>Park</li>    <li>Playground</li>    <li>Picnic table</li>    <li>Swings</li>    <li>Rocker</li>    <li>Action Station</li>  </ul>  <div>    <table class="
1026,338986,10480,244,"SA","Archibald Reserve, Hawthorndene",",Park,",",Picnic Area,Play Equipment,","Renfrew Drive",,,"SA","Hawthorndene","5051",,"<div>  <ul>    <li>Park</li>    <li>Playground</li>    <li>Picnic table</li>    <li>Look out deck</li>    <li>Playstation</li>    <li>Swings</li>    <li>Rocker</li>  </ul>  <div>    <img align="
1051,342473,4057,261,"SA","Barker Gardens",",Garden,",",Picnic Area,","Cnr Prospect Road and Alpha Road",,,"SA","Prospect","5082",,
1052,342474,4058,261,"SA","Prospect Estate",",Park,",",BBQ Facilities,Picnic Area,Play Equipment,Shelter,Toilets,","286 Prospect Road",,,"SA","Prospect","5082",,"<div><div><p style=""text-align: left""><span>Situated on Prospect Road between Regency Road and Guilford Avenue, Prospect Estate offers:<br/></span></p><ul><li><span class=""text"">Barbecue facilities (free)</span></li><li><span class=""text"">Fountain and creek</span></li><li><span class=""text"">Play equipment</span></li><li><span class=""text"">Public toilets (Winter 7am-6pm, Summer 7am-8pm)</span><br/></li><li><span class=""text"">Rotunda Seating and tables</span></li><li><span class=""text"">Shade t</span>rees and lawn</li></ul><div>Download standard terms and conditions of use of parks:</div><div><a href=""/webdata/resources/files/Parks_and_Reserves_-_Conditions_of_Use_REVISED_May_09.pdf"" target=""_blank"" title=""Parks and Reserves - Conditions of Use"">Parks and Reserves - Conditions of Use <img alt=""Parks%20and%20Reserves%20-%20Conditions%20of%20Use"" border=""0"" src=""/webdata/graphics/mime_pdf.gif""/> (95 kb)</a></div><div>Â </div><div><span class=""text""><strong>Liquor Licensing</strong></span></div><div><p style=""text-align: left""><span class=""text"">Click <a href=""http://www.olgc.sa.gov.au/default.asp?page=General.Limited_Licence.General_Limited_Licence_Information_Guide_021203.htm&amp;menu=liquor"" target=""_blank"">here</a> to find out about liquor licence requirements for functions held on</span> <span class=""text"">Council property.</span></p></div></div></div>"
